id,date,text,hashtags,name_mentions,handle_mentions,source,likes,retweets
1523450257685721088,2022-05-08 23:50:20+00:00,"The time for jokes is done, @MadcapMoss is LOCKED in ahead of the biggest match of his career. #WMBacklash https://t.co/uwX4JpVZNr",WMBacklash,Madcap Moss,MadcapMoss,Grabyo,421,102
1523449431084834816,2022-05-08 23:47:03+00:00,".@MadcapMoss is fired up and ready to go at #WMBacklash! @BaronCorbinWWE 

🦚 https://t.co/TH3AlOF80t
🌍… https://t.co/ixwiZF1laO",WMBacklash,"Madcap Moss,mayor of jackpot city","MadcapMoss,BaronCorbinWWE",Grabyo,346,97
1523449431084834816,2022-05-08 23:47:03+00:00,".@MadcapMoss is fired up and ready to go at #WMBacklash! @BaronCorbinWWE 

🦚 https://t.co/TH3AlOF80t
🌍… https://t.co/ixwiZF1laO",WMBacklash,"Madcap Moss,mayor of jackpot city","MadcapMoss,BaronCorbinWWE",Grabyo,346,97
1523447888541409280,2022-05-08 23:40:55+00:00,.@JCLayfield thinks @MsCharlotteWWE's willingness to do whatever it takes to get a win gives her the edge over… https://t.co/x9kqEQ6awH,,"John Layfield,Charlotte Flair","JCLayfield,MsCharlotteWWE",Grabyo,372,97
1523446147909505025,2022-05-08 23:34:00+00:00,"A glimpse into the future?

Who walks out with the #SmackDown Women's Title tonight at #WMBacklash?!… https://t.co/sQpYDRLQun","SmackDown,WMBacklash",,,Grabyo,449,115
1523444294912118786,2022-05-08 23:26:38+00:00,.@The305MVP promises that @TheGiantOmos will be more successful than @fightbobby in every way imaginable.… https://t.co/GOsoVSwqta,,"MVP,Jordan omogbehin,Bobby Lashley","The305MVP,TheGiantOmos,fightbobby",Grabyo,379,90
1523442469731323904,2022-05-08 23:19:23+00:00,".@TheGiantOmos' goal tonight is to BREAK @fightbobby in half. 

#WMBacklash @The305MVP https://t.co/bcVaHM546H",WMBacklash,"Jordan omogbehin,Bobby Lashley,MVP","TheGiantOmos,fightbobby,The305MVP",Grabyo,331,84
1523439851143528448,2022-05-08 23:08:59+00:00,"Who picks up the win at #WMBacklash?

@WWERollins @CodyRhodes https://t.co/yojPoZYdRO",WMBacklash,"Seth FREAKIN’ Rollins,Cody Rhodes","WWERollins,CodyRhodes",Grabyo,2208,254
1523438759856934913,2022-05-08 23:04:39+00:00,"Who will say ""I Quit"" TONIGHT at #WMBacklash??? @MsCharlotteWWE @RondaRousey 

🦚 https://t.co/TH3AlOF80t
🌍… https://t.co/KBNpPvIrRZ",WMBacklash,"Charlotte Flair,Ronda Rousey","MsCharlotteWWE,RondaRousey",Grabyo,1081,209
1523438208247156738,2022-05-08 23:02:27+00:00,"The #WMBacklash Kickoff starts RIGHT NOW!

@peacockTV | @WWENetwork https://t.co/6O73gQ9iMM",WMBacklash,"Peacock,WWE Network","peacockTV,WWENetwork",Grabyo,543,150
1523390409577480194,2022-05-08 19:52:31+00:00,What do #SmackDown Tag Team Champions @WWEUsos have to say to @RandyOrton &amp; @SuperKingofBros ahead of #WMBacklash t… https://t.co/LIwvFhzlwk,"SmackDown,WMBacklash","The Usos,Randy Orton,matthew riddle","WWEUsos,RandyOrton,SuperKingofBros",Grabyo,564,112
1523388398920101891,2022-05-08 19:44:32+00:00,"How do @WWEUsos feel rolling into #WMBacklash alongside @WWERomanReigns &amp; @HeymanHustle tonight?

🎥 @WWETheBump https://t.co/4ixRfrXTsx",WMBacklash,"The Usos,Roman Reigns,Paul Heyman,WWE’s The Bump","WWEUsos,WWERomanReigns,HeymanHustle,WWETheBump",Grabyo,551,123
1523385565067964417,2022-05-08 19:33:16+00:00,"Get ready for #WMBacklash with @DraftKings!

Play free for $10,000 in a #WMBacklash pool.
Use code: BUMP https://t.co/EkhvsDOgNO","WMBacklash,WMBacklash",DraftKings,DraftKings,Grabyo,279,65
1523381634212409344,2022-05-08 19:17:39+00:00,"Can #SmackDown #WomensChampion @MsCharlotteWWE make @RondaRousey say ""I Quit"" TONIGHT at #WMBacklash?

🎥 @WWETheBump https://t.co/0EnkgAGo8H","SmackDown,WomensChampion,WMBacklash","Charlotte Flair,Ronda Rousey,WWE’s The Bump","MsCharlotteWWE,RondaRousey,WWETheBump",Grabyo,458,107
1523379295363923968,2022-05-08 19:08:21+00:00,We're getting ready for #WMBacklash on @WWETheBump thanks to a very special delivery from @MadcapMoss &amp; @DoorDash!… https://t.co/rbNphOv6p9,WMBacklash,"WWE’s The Bump,Madcap Moss,DoorDash","WWETheBump,MadcapMoss,DoorDash",Grabyo,278,68
1523369652386078720,2022-05-08 18:30:02+00:00,"Get ready for Rollins vs. Rhodes II tonight at #WMBacklash when @CodyRhodes takes on @WWERollins!

8PM ET/5PM PT 
S… https://t.co/fInkBWNfIP",WMBacklash,"Cody Rhodes,Seth FREAKIN’ Rollins","CodyRhodes,WWERollins",Sprinklr Publishing,1080,233
1523369652386078720,2022-05-08 18:30:02+00:00,"Get ready for Rollins vs. Rhodes II tonight at #WMBacklash when @CodyRhodes takes on @WWERollins!

8PM ET/5PM PT 
S… https://t.co/fInkBWNfIP",WMBacklash,"Cody Rhodes,Seth FREAKIN’ Rollins","CodyRhodes,WWERollins",Sprinklr Publishing,1079,233
1523361061931393026,2022-05-08 17:55:54+00:00,"Who does the Tale of the Tape favor ahead of #WMBacklash tonight?

@fightbobby @TheGiantOmos @The305MVP https://t.co/9WT8d0gVMp",WMBacklash,"Bobby Lashley,Jordan omogbehin,MVP","fightbobby,TheGiantOmos,The305MVP",Twitter Web App,1755,253
1523360828157837313,2022-05-08 17:54:58+00:00,"Don't miss a second of the action on the #WMBacklash Kickoff!

🦚: https://t.co/us3FGFHaEa
🌍: https://t.co/aEwGYUp0uE https://t.co/JRBQZc8yd4",WMBacklash,,,Twitter Media Studio,587,168
1523354550970683393,2022-05-08 17:30:02+00:00,"Who will walk out of #WMBacklash when #SmackDown #WomensChampion @MsCharlotteWWE defends against @RondaRousey?

Fin… https://t.co/MQcpTPYMce","WMBacklash,SmackDown,WomensChampion","Charlotte Flair,Ronda Rousey","MsCharlotteWWE,RondaRousey",Sprinklr Publishing,1209,238
1523348004148633601,2022-05-08 17:04:01+00:00,"What's the greatest @WWE Superteam of all time? 👀

#WWETop10 https://t.co/gViyFMVrIt",WWETop10,WWE,WWE,Grabyo,921,136
1523340944136941568,2022-05-08 16:35:58+00:00,Get ready for #WMBacklash on @WWETheBump with #SmackDown #WomensChampion @MsCharlotteWWE &amp; #SmackDown Tag Team Cham… https://t.co/sjJ2CncKQF,"WMBacklash,SmackDown,WomensChampion,SmackDown","WWE’s The Bump,Charlotte Flair","WWETheBump,MsCharlotteWWE",Twitter Media Studio,312,78
1523339450029277186,2022-05-08 16:30:01+00:00,"#RKBro teams with @DMcIntyreWWE to take on @WWERomanReigns &amp; @WWEUsos TONIGHT at #WMBacklash! 

@HeymanHustle 

8PM… https://t.co/LMQc5fFXJN","RKBro,WMBacklash","Drew McIntyre,Roman Reigns,The Usos,Paul Heyman","DMcIntyreWWE,WWERomanReigns,WWEUsos,HeymanHustle",Sprinklr Publishing,864,206
1523338769583120384,2022-05-08 16:27:19+00:00,.@SashaBanksWWE threw out the first pitch…LIKE A BOSS!! https://t.co/sYo6ljntvD,,Mercedes Varnado,SashaBanksWWE,Twitter for iPhone,5042,921
1523331908163321857,2022-05-08 16:00:03+00:00,Who snapped the most must-see Instagram photos of the week? 📸 https://t.co/rgp8Zkz6UG https://t.co/4zNYsTHGVU,,,,Sprinklr Publishing,1640,155
1523328424374423552,2022-05-08 15:46:13+00:00,".@DaveBautista has a way with words.

#BatistaWeek https://t.co/NhepAfvwXM",BatistaWeek,Vaxxed AF! #TeamPfizer Poor Kid Chasing Dreams.,DaveBautista,Grabyo,1470,251
1523324353315803139,2022-05-08 15:30:02+00:00,"The Phenomenal @AJStylesOrg takes on @EdgeRatedR TONIGHT at #WMBacklash! 

8PM ET/5PM PT 
Streaming exclusively on… https://t.co/KU58r6jjih",WMBacklash,"AJ Styles,Adam (Edge) Copeland","AJStylesOrg,EdgeRatedR",Sprinklr Publishing,1013,195
1523316242391891968,2022-05-08 14:57:48+00:00,"Tonight is the night ... get ready for #WMBacklash! Here's everything you need to know on #WWENow.

Delivered with… https://t.co/grzfLadRaV","WMBacklash,WWENow",,,Grabyo,485,102
1523309253032910849,2022-05-08 14:30:02+00:00,"Who will get the last laugh TONIGHT at #WMBacklash when @BaronCorbinWWE takes on @MadcapMoss?

8PM ET/5PM PT 
Strea… https://t.co/vcUTERnOO6",WMBacklash,"mayor of jackpot city,Madcap Moss","BaronCorbinWWE,MadcapMoss",Sprinklr Publishing,612,126
1523309253032910849,2022-05-08 14:30:02+00:00,"Who will get the last laugh TONIGHT at #WMBacklash when @BaronCorbinWWE takes on @MadcapMoss?

8PM ET/5PM PT 
Strea… https://t.co/vcUTERnOO6",WMBacklash,"mayor of jackpot city,Madcap Moss","BaronCorbinWWE,MadcapMoss",Sprinklr Publishing,612,126
1523294156843786240,2022-05-08 13:30:03+00:00,"The All Mighty @fightbobby clashes with @TheGiantOmos TONIGHT at #WMBacklash! 
@The305MVP

8PM ET/5PM PT 
Streaming… https://t.co/trAJ8XL3mg",WMBacklash,"Bobby Lashley,Jordan omogbehin,MVP","fightbobby,TheGiantOmos,The305MVP",Sprinklr Publishing,713,130
1523271514635878401,2022-05-08 12:00:04+00:00,Show some birthday love to @NXTCiampa! https://t.co/nhZcyirBm9,,BLACKHEART,NXTCiampa,Sprinklr Publishing,4925,321
1523270849754800129,2022-05-08 11:57:26+00:00,"Relive the best matches from Backlash history featuring @DaveBautista, @BeckyLynchWWE, @JohnCena and much more.… https://t.co/FaC7sWFAu2",,"Vaxxed AF! #TeamPfizer Poor Kid Chasing Dreams.,The Man,John Cena","DaveBautista,BeckyLynchWWE,JohnCena",Twitter Media Studio,449,88
1523249018079350784,2022-05-08 10:30:41+00:00,#SmackDown descends into bedlam as @DMcIntyreWWE &amp; #RKBro step to #TheBloodline two days before their Six-Man Tag T… https://t.co/GD3V4UM5ob,"SmackDown,RKBro,TheBloodline",Drew McIntyre,DMcIntyreWWE,Sprinklr Publishing,900,144
1523233930744193025,2022-05-08 09:30:44+00:00,.@LaceyEvansWWE talks about how her early WWE success happened simultaneously with some of the darkest moments in h… https://t.co/4zBCOImUAQ,,Lacey Evans ~ WWE Superstar.,LaceyEvansWWE,Sprinklr Publishing,618,101
1523218797280202752,2022-05-08 08:30:35+00:00,"After overhearing @ShinsukeN badmouthing @WWERomanReigns and The @WWEUsos, @SamiZayn takes it upon himself to squas… https://t.co/EwVafoKJfQ",,"Shinsuke Nakamura,Roman Reigns,The Usos,Sami Zayn","ShinsukeN,WWERomanReigns,WWEUsos,SamiZayn",Sprinklr Publishing,618,96
1523203721479344128,2022-05-08 07:30:41+00:00,".@DrewGulak steps back into the ring against a surprise opponent, the dominant @Gunther_AUT. #SmackDown https://t.co/iurvJwyWyF",SmackDown,"Drew Gulak,GUNTHER","DrewGulak,Gunther_AUT",Sprinklr Publishing,557,83
1523188623226531840,2022-05-08 06:30:41+00:00,After the diabolical brutes @WWESheamus and @RidgeWWE put @AustinCreedWins through a table last week on the blue br… https://t.co/LGoMyY48gg,,"Sheamus,Ridge Holland,Austin Creed","WWESheamus,RidgeWWE,AustinCreedWins",Sprinklr Publishing,431,80
1523173502714773504,2022-05-08 05:30:36+00:00,"Two days before their showdown at #WMBacklash, @MadcapMoss answers Happy @BaronCorbinWWE’s attempt to belittle him… https://t.co/YJpqadXFTn",WMBacklash,"Madcap Moss,mayor of jackpot city","MadcapMoss,BaronCorbinWWE",Sprinklr Publishing,434,78
1523158417762062337,2022-05-08 04:30:40+00:00,.@SashaBanksWWE steps into the squared circle with @QoSBaszler ahead of a highly anticipated WWE Women’s Tag Team T… https://t.co/b1RdKVOr0N,,"Mercedes Varnado,Shayna Baszler","SashaBanksWWE,QoSBaszler",Sprinklr Publishing,552,105
1523143305604726784,2022-05-08 03:30:37+00:00,"After attacking @WWE_Aliyah in the wake of last week’s Beat the Clock “I Quit” Challenge humiliation,… https://t.co/cbECmCrC21",,ALIYAH 3:17,WWE_Aliyah,Sprinklr Publishing,572,115
1523130053848150016,2022-05-08 02:37:57+00:00,"The #Bloodline is ready for #WMBacklash! 

@WWERomanReigns @WWEUsos 

#WWETrenton https://t.co/jz6pgO1rTk","Bloodline,WMBacklash,WWETrenton","Roman Reigns,The Usos","WWERomanReigns,WWEUsos",Twitter for iPhone,3372,603
1523104384460206085,2022-05-08 00:55:57+00:00,"Tomorrow, the #WrestleMania rematch is ON! #WWETrenton 

#WMBacklash https://t.co/unC24wKU3N","WrestleMania,WWETrenton,WMBacklash",,,Twitter for iPhone,4620,415
1523092663041372162,2022-05-08 00:09:23+00:00,"Before their I Quit Match tomorrow at #WMBacklash, @MsCharlotteWWE &amp; @RondaRousey are on opposite sides of a six-wo… https://t.co/5scHezjSu1",WMBacklash,"Charlotte Flair,Ronda Rousey","MsCharlotteWWE,RondaRousey",Twitter for iPhone,2098,274
1523060225611567107,2022-05-07 22:00:29+00:00,".@MsCharlotteWWE sends a message to @RondaRousey, Butch makes his return, and The @WWEUsos air out their frustratio… https://t.co/umN8lgaKLX",,"Charlotte Flair,Ronda Rousey,The Usos","MsCharlotteWWE,RondaRousey,WWEUsos",Sprinklr Publishing,565,116
1523056343279497216,2022-05-07 21:45:03+00:00,#WWERaw Women’s Champion @BiancaBelairWWE and @MontezFordWWE hit the red carpet at the #KentuckyDerby! https://t.co/n21j7mwhwI,"WWERaw,KentuckyDerby","Bianca Belair,𝕂𝕚𝕟𝕘 𝕋𝕖𝕫","BiancaBelairWWE,MontezFordWWE",Sprinklr Publishing,2039,243
1523056343279497216,2022-05-07 21:45:03+00:00,#WWERaw Women’s Champion @BiancaBelairWWE and @MontezFordWWE hit the red carpet at the #KentuckyDerby! https://t.co/n21j7mwhwI,"WWERaw,KentuckyDerby","Bianca Belair,𝕂𝕚𝕟𝕘 𝕋𝕖𝕫","BiancaBelairWWE,MontezFordWWE",Sprinklr Publishing,2039,243
1523045069556576256,2022-05-07 21:00:16+00:00,Order completely breaks down between @MsCharlotteWWE and @RondaRousey before their #SmackDown Women's Title “I Quit… https://t.co/Q4ZO4Mn15n,SmackDown,"Charlotte Flair,Ronda Rousey","MsCharlotteWWE,RondaRousey",Sprinklr Publishing,675,131
1523030250770558976,2022-05-07 20:01:22+00:00,".@MadcapMoss delivers jokes at Happy @BaronCorbinWWE’s expense, @MsCharlotteWWE and @RondaRousey end up in an out-o… https://t.co/7Cj2Uo0caS",,"Madcap Moss,mayor of jackpot city,Charlotte Flair,Ronda Rousey","MadcapMoss,BaronCorbinWWE,MsCharlotteWWE,RondaRousey",Sprinklr Publishing,477,94
1523007328357797888,2022-05-07 18:30:17+00:00,".@DaveBautista = fashion ICON

#BatistaWeek @tiktok_us https://t.co/JjNWs0eLCs",BatistaWeek,"Vaxxed AF! #TeamPfizer Poor Kid Chasing Dreams.,TikTok","DaveBautista,tiktok_us",Sprinklr Publishing,2084,301
1522984691187568640,2022-05-07 17:00:20+00:00,.@DMcIntyreWWE and #RKBro brawl with @WWERomanReigns and #TheBloodline en route to #WMBacklash. #SmackDown.… https://t.co/7kmDrBK5cG,"RKBro,TheBloodline,WMBacklash,SmackDown","Drew McIntyre,Roman Reigns","DMcIntyreWWE,WWERomanReigns",Sprinklr Publishing,1316,200
1522969527448973312,2022-05-07 16:00:05+00:00,Drop your favorite in the comments ⬇️ #BatistaWeek https://t.co/DfU4WdNeIF,BatistaWeek,,,Sprinklr Publishing,6983,448
1522939366435442688,2022-05-07 14:00:14+00:00,.@WWEAsuka + @YaOnlyLivvOnce = 😲😲😲 https://t.co/ONu32V729d,,"ASUKA / 明日華,LIV Morgan","WWEAsuka,YaOnlyLivvOnce",Sprinklr Publishing,2952,350
1522909119971217410,2022-05-07 12:00:03+00:00,"Happy birthday, @FightOwensFight! https://t.co/6FimKk1VVL",,Kevin,FightOwensFight,Sprinklr Publishing,13372,1076
1522879691375452160,2022-05-07 10:03:06+00:00,Are we witnessing a bond between @austintheory1 &amp; @mikethemiz on #WWERaw? https://t.co/WjjLj1UUMb,WWERaw,The Miz,mikethemiz,Grabyo,454,74
